video_name,action_idx,category,frames,resize,source_video,split,action
_tigfCJFLZg_00359.mp4,12,diving,72,True,_tigfCJFLZg_00359.mp4,train,Back 35som NoTwis TUCK
_tigfCJFLZg_00360.mp4,12,diving,152,True,_tigfCJFLZg_00360.mp4,train,Back 35som NoTwis TUCK
_tigfCJFLZg_00361.mp4,12,diving,109,True,_tigfCJFLZg_00361.mp4,train,Back 35som NoTwis TUCK
_tigfCJFLZg_00362.mp4,12,diving,92,True,_tigfCJFLZg_00362.mp4,train,Back 35som NoTwis TUCK
_tigfCJFLZg_00422.mp4,12,diving,86,True,_tigfCJFLZg_00422.mp4,train,Back 35som NoTwis TUCK
_tigfCJFLZg_00423.mp4,12,diving,218,True,_tigfCJFLZg_00423.mp4,train,Back 35som NoTwis TUCK
c7FHotPDZIw_00071.mp4,12,diving,97,True,c7FHotPDZIw_00071.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00036.mp4,12,diving,68,True,cYkUl8MrXgA_00036.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00037.mp4,12,diving,181,True,cYkUl8MrXgA_00037.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00038.mp4,12,diving,224,True,cYkUl8MrXgA_00038.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00109.mp4,12,diving,152,True,cYkUl8MrXgA_00109.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00110.mp4,12,diving,254,True,cYkUl8MrXgA_00110.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00124.mp4,12,diving,93,True,cYkUl8MrXgA_00124.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00125.mp4,12,diving,238,True,cYkUl8MrXgA_00125.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00126.mp4,12,diving,218,True,cYkUl8MrXgA_00126.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00143.mp4,12,diving,183,True,cYkUl8MrXgA_00143.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00144.mp4,12,diving,194,True,cYkUl8MrXgA_00144.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00203.mp4,12,diving,134,True,cYkUl8MrXgA_00203.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00204.mp4,12,diving,117,True,cYkUl8MrXgA_00204.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00205.mp4,12,diving,113,True,cYkUl8MrXgA_00205.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00212.mp4,12,diving,81,True,cYkUl8MrXgA_00212.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00213.mp4,12,diving,216,True,cYkUl8MrXgA_00213.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00225.mp4,12,diving,97,True,cYkUl8MrXgA_00225.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00226.mp4,12,diving,193,True,cYkUl8MrXgA_00226.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00252.mp4,12,diving,128,True,cYkUl8MrXgA_00252.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00253.mp4,12,diving,206,True,cYkUl8MrXgA_00253.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00259.mp4,12,diving,129,True,cYkUl8MrXgA_00259.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00260.mp4,12,diving,167,True,cYkUl8MrXgA_00260.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00261.mp4,12,diving,112,True,cYkUl8MrXgA_00261.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00274.mp4,12,diving,89,True,cYkUl8MrXgA_00274.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00275.mp4,12,diving,232,True,cYkUl8MrXgA_00275.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00286.mp4,12,diving,80,True,cYkUl8MrXgA_00286.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00287.mp4,12,diving,305,True,cYkUl8MrXgA_00287.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00303.mp4,12,diving,81,True,cYkUl8MrXgA_00303.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00304.mp4,12,diving,218,True,cYkUl8MrXgA_00304.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00305.mp4,12,diving,138,True,cYkUl8MrXgA_00305.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00306.mp4,12,diving,92,True,cYkUl8MrXgA_00306.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00307.mp4,12,diving,167,True,cYkUl8MrXgA_00307.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00343.mp4,12,diving,49,True,cYkUl8MrXgA_00343.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00344.mp4,12,diving,201,True,cYkUl8MrXgA_00344.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00351.mp4,12,diving,75,True,cYkUl8MrXgA_00351.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00352.mp4,12,diving,217,True,cYkUl8MrXgA_00352.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00356.mp4,12,diving,89,True,cYkUl8MrXgA_00356.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00357.mp4,12,diving,225,True,cYkUl8MrXgA_00357.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00358.mp4,12,diving,157,True,cYkUl8MrXgA_00358.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00378.mp4,12,diving,166,True,cYkUl8MrXgA_00378.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00387.mp4,12,diving,163,True,cYkUl8MrXgA_00387.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00395.mp4,12,diving,63,True,cYkUl8MrXgA_00395.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00396.mp4,12,diving,208,True,cYkUl8MrXgA_00396.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00403.mp4,12,diving,110,True,cYkUl8MrXgA_00403.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00404.mp4,12,diving,167,True,cYkUl8MrXgA_00404.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00405.mp4,12,diving,109,True,cYkUl8MrXgA_00405.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00409.mp4,12,diving,56,True,cYkUl8MrXgA_00409.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00410.mp4,12,diving,191,True,cYkUl8MrXgA_00410.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00421.mp4,12,diving,116,True,cYkUl8MrXgA_00421.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00422.mp4,12,diving,231,True,cYkUl8MrXgA_00422.mp4,train,Back 35som NoTwis TUCK
cYkUl8MrXgA_00424.mp4,12,diving,110,True,cYkUl8MrXgA_00424.mp4,train,Back 35som NoTwis TUCK
czXA41QTops_00015.mp4,12,diving,150,True,czXA41QTops_00015.mp4,train,Back 35som NoTwis TUCK
czXA41QTops_00016.mp4,12,diving,179,True,czXA41QTops_00016.mp4,train,Back 35som NoTwis TUCK
czXA41QTops_00017.mp4,12,diving,70,True,czXA41QTops_00017.mp4,train,Back 35som NoTwis TUCK
czXA41QTops_00035.mp4,12,diving,101,True,czXA41QTops_00035.mp4,train,Back 35som NoTwis TUCK
czXA41QTops_00036.mp4,12,diving,211,True,czXA41QTops_00036.mp4,train,Back 35som NoTwis TUCK
czXA41QTops_00046.mp4,12,diving,135,True,czXA41QTops_00046.mp4,train,Back 35som NoTwis TUCK
czXA41QTops_00047.mp4,12,diving,122,True,czXA41QTops_00047.mp4,train,Back 35som NoTwis TUCK
czXA41QTops_00048.mp4,12,diving,114,True,czXA41QTops_00048.mp4,train,Back 35som NoTwis TUCK
czXA41QTops_00049.mp4,12,diving,188,True,czXA41QTops_00049.mp4,train,Back 35som NoTwis TUCK
czXA41QTops_00050.mp4,12,diving,127,True,czXA41QTops_00050.mp4,train,Back 35som NoTwis TUCK
czXA41QTops_00068.mp4,12,diving,166,True,czXA41QTops_00068.mp4,train,Back 35som NoTwis TUCK
czXA41QTops_00069.mp4,12,diving,184,True,czXA41QTops_00069.mp4,train,Back 35som NoTwis TUCK
czXA41QTops_00070.mp4,12,diving,67,True,czXA41QTops_00070.mp4,train,Back 35som NoTwis TUCK
czXA41QTops_00106.mp4,12,diving,97,True,czXA41QTops_00106.mp4,train,Back 35som NoTwis TUCK
czXA41QTops_00107.mp4,12,diving,184,True,czXA41QTops_00107.mp4,train,Back 35som NoTwis TUCK
egsanPCCIzQ_00090.mp4,12,diving,123,True,egsanPCCIzQ_00090.mp4,train,Back 35som NoTwis TUCK
egsanPCCIzQ_00091.mp4,12,diving,244,True,egsanPCCIzQ_00091.mp4,train,Back 35som NoTwis TUCK
egsanPCCIzQ_00107.mp4,12,diving,96,True,egsanPCCIzQ_00107.mp4,train,Back 35som NoTwis TUCK
egsanPCCIzQ_00108.mp4,12,diving,201,True,egsanPCCIzQ_00108.mp4,train,Back 35som NoTwis TUCK
egsanPCCIzQ_00109.mp4,12,diving,123,True,egsanPCCIzQ_00109.mp4,train,Back 35som NoTwis TUCK
kVT_sNgYBAE_00020.mp4,12,diving,89,True,kVT_sNgYBAE_00020.mp4,train,Back 35som NoTwis TUCK
kVT_sNgYBAE_00021.mp4,12,diving,254,True,kVT_sNgYBAE_00021.mp4,train,Back 35som NoTwis TUCK
kVT_sNgYBAE_00022.mp4,12,diving,183,True,kVT_sNgYBAE_00022.mp4,train,Back 35som NoTwis TUCK
kVT_sNgYBAE_00023.mp4,12,diving,208,True,kVT_sNgYBAE_00023.mp4,train,Back 35som NoTwis TUCK
kVT_sNgYBAE_00044.mp4,12,diving,44,True,kVT_sNgYBAE_00044.mp4,train,Back 35som NoTwis TUCK
kVT_sNgYBAE_00045.mp4,12,diving,147,True,kVT_sNgYBAE_00045.mp4,train,Back 35som NoTwis TUCK
kVT_sNgYBAE_00065.mp4,12,diving,163,True,kVT_sNgYBAE_00065.mp4,train,Back 35som NoTwis TUCK
kVT_sNgYBAE_00066.mp4,12,diving,199,True,kVT_sNgYBAE_00066.mp4,train,Back 35som NoTwis TUCK
kVT_sNgYBAE_00085.mp4,12,diving,92,True,kVT_sNgYBAE_00085.mp4,train,Back 35som NoTwis TUCK
kVT_sNgYBAE_00086.mp4,12,diving,236,True,kVT_sNgYBAE_00086.mp4,train,Back 35som NoTwis TUCK
kVT_sNgYBAE_00087.mp4,12,diving,44,True,kVT_sNgYBAE_00087.mp4,train,Back 35som NoTwis TUCK
kVT_sNgYBAE_00088.mp4,12,diving,120,True,kVT_sNgYBAE_00088.mp4,train,Back 35som NoTwis TUCK
kVT_sNgYBAE_00099.mp4,12,diving,141,True,kVT_sNgYBAE_00099.mp4,train,Back 35som NoTwis TUCK
kVT_sNgYBAE_00100.mp4,12,diving,180,True,kVT_sNgYBAE_00100.mp4,train,Back 35som NoTwis TUCK
l6ZoMjD1UtA_00021.mp4,12,diving,76,True,l6ZoMjD1UtA_00021.mp4,train,Back 35som NoTwis TUCK
l6ZoMjD1UtA_00022.mp4,12,diving,130,True,l6ZoMjD1UtA_00022.mp4,train,Back 35som NoTwis TUCK
l6ZoMjD1UtA_00023.mp4,12,diving,206,True,l6ZoMjD1UtA_00023.mp4,train,Back 35som NoTwis TUCK
l6ZoMjD1UtA_00072.mp4,12,diving,74,True,l6ZoMjD1UtA_00072.mp4,train,Back 35som NoTwis TUCK
l6ZoMjD1UtA_00073.mp4,12,diving,131,True,l6ZoMjD1UtA_00073.mp4,train,Back 35som NoTwis TUCK
l6ZoMjD1UtA_00074.mp4,12,diving,134,True,l6ZoMjD1UtA_00074.mp4,train,Back 35som NoTwis TUCK
l6ZoMjD1UtA_00100.mp4,12,diving,69,True,l6ZoMjD1UtA_00100.mp4,train,Back 35som NoTwis TUCK
l6ZoMjD1UtA_00101.mp4,12,diving,119,True,l6ZoMjD1UtA_00101.mp4,train,Back 35som NoTwis TUCK
l6ZoMjD1UtA_00102.mp4,12,diving,102,True,l6ZoMjD1UtA_00102.mp4,train,Back 35som NoTwis TUCK
l6ZoMjD1UtA_00160.mp4,12,diving,52,True,l6ZoMjD1UtA_00160.mp4,train,Back 35som NoTwis TUCK
l6ZoMjD1UtA_00161.mp4,12,diving,91,True,l6ZoMjD1UtA_00161.mp4,train,Back 35som NoTwis TUCK
l6ZoMjD1UtA_00162.mp4,12,diving,164,True,l6ZoMjD1UtA_00162.mp4,train,Back 35som NoTwis TUCK
mGbuP7nT2ck_00064.mp4,12,diving,74,True,mGbuP7nT2ck_00064.mp4,train,Back 35som NoTwis TUCK
mGbuP7nT2ck_00065.mp4,12,diving,133,True,mGbuP7nT2ck_00065.mp4,train,Back 35som NoTwis TUCK
nOlRwoxsDJ0_00721.mp4,12,diving,144,True,nOlRwoxsDJ0_00721.mp4,train,Back 35som NoTwis TUCK
nOlRwoxsDJ0_00722.mp4,12,diving,231,True,nOlRwoxsDJ0_00722.mp4,train,Back 35som NoTwis TUCK
nOlRwoxsDJ0_00723.mp4,12,diving,146,True,nOlRwoxsDJ0_00723.mp4,train,Back 35som NoTwis TUCK
nOlRwoxsDJ0_00724.mp4,12,diving,224,True,nOlRwoxsDJ0_00724.mp4,train,Back 35som NoTwis TUCK
nOlRwoxsDJ0_00751.mp4,12,diving,145,True,nOlRwoxsDJ0_00751.mp4,train,Back 35som NoTwis TUCK
nOlRwoxsDJ0_00763.mp4,12,diving,189,True,nOlRwoxsDJ0_00763.mp4,train,Back 35som NoTwis TUCK
nOlRwoxsDJ0_00764.mp4,12,diving,244,True,nOlRwoxsDJ0_00764.mp4,train,Back 35som NoTwis TUCK
nOlRwoxsDJ0_00787.mp4,12,diving,149,True,nOlRwoxsDJ0_00787.mp4,train,Back 35som NoTwis TUCK
nOlRwoxsDJ0_00788.mp4,12,diving,249,True,nOlRwoxsDJ0_00788.mp4,train,Back 35som NoTwis TUCK
nOlRwoxsDJ0_00796.mp4,12,diving,209,True,nOlRwoxsDJ0_00796.mp4,train,Back 35som NoTwis TUCK
nOlRwoxsDJ0_00799.mp4,12,diving,241,True,nOlRwoxsDJ0_00799.mp4,train,Back 35som NoTwis TUCK
nOlRwoxsDJ0_00804.mp4,12,diving,177,True,nOlRwoxsDJ0_00804.mp4,train,Back 35som NoTwis TUCK
nOlRwoxsDJ0_00805.mp4,12,diving,224,True,nOlRwoxsDJ0_00805.mp4,train,Back 35som NoTwis TUCK
nOlRwoxsDJ0_00810.mp4,12,diving,196,True,nOlRwoxsDJ0_00810.mp4,train,Back 35som NoTwis TUCK
nOlRwoxsDJ0_00811.mp4,12,diving,318,True,nOlRwoxsDJ0_00811.mp4,train,Back 35som NoTwis TUCK
nOlRwoxsDJ0_00888.mp4,12,diving,332,True,nOlRwoxsDJ0_00888.mp4,train,Back 35som NoTwis TUCK
nOlRwoxsDJ0_00889.mp4,12,diving,251,True,nOlRwoxsDJ0_00889.mp4,train,Back 35som NoTwis TUCK
sk8TafuB3lU_01000.mp4,12,diving,190,True,sk8TafuB3lU_01000.mp4,train,Back 35som NoTwis TUCK
sk8TafuB3lU_01024.mp4,12,diving,136,True,sk8TafuB3lU_01024.mp4,train,Back 35som NoTwis TUCK
sk8TafuB3lU_01025.mp4,12,diving,259,True,sk8TafuB3lU_01025.mp4,train,Back 35som NoTwis TUCK
sk8TafuB3lU_01026.mp4,12,diving,251,True,sk8TafuB3lU_01026.mp4,train,Back 35som NoTwis TUCK
sk8TafuB3lU_01075.mp4,12,diving,176,True,sk8TafuB3lU_01075.mp4,train,Back 35som NoTwis TUCK
sk8TafuB3lU_01076.mp4,12,diving,252,True,sk8TafuB3lU_01076.mp4,train,Back 35som NoTwis TUCK
sk8TafuB3lU_01107.mp4,12,diving,143,True,sk8TafuB3lU_01107.mp4,train,Back 35som NoTwis TUCK
sk8TafuB3lU_01108.mp4,12,diving,244,True,sk8TafuB3lU_01108.mp4,train,Back 35som NoTwis TUCK
sk8TafuB3lU_01109.mp4,12,diving,242,True,sk8TafuB3lU_01109.mp4,train,Back 35som NoTwis TUCK
sk8TafuB3lU_01114.mp4,12,diving,169,True,sk8TafuB3lU_01114.mp4,train,Back 35som NoTwis TUCK
sk8TafuB3lU_01115.mp4,12,diving,247,True,sk8TafuB3lU_01115.mp4,train,Back 35som NoTwis TUCK
sk8TafuB3lU_01116.mp4,12,diving,224,True,sk8TafuB3lU_01116.mp4,train,Back 35som NoTwis TUCK
sk8TafuB3lU_01122.mp4,12,diving,288,True,sk8TafuB3lU_01122.mp4,train,Back 35som NoTwis TUCK
sk8TafuB3lU_01123.mp4,12,diving,269,True,sk8TafuB3lU_01123.mp4,train,Back 35som NoTwis TUCK
sk8TafuB3lU_01124.mp4,12,diving,225,True,sk8TafuB3lU_01124.mp4,train,Back 35som NoTwis TUCK
sk8TafuB3lU_01125.mp4,12,diving,253,True,sk8TafuB3lU_01125.mp4,train,Back 35som NoTwis TUCK
sk8TafuB3lU_01130.mp4,12,diving,250,True,sk8TafuB3lU_01130.mp4,train,Back 35som NoTwis TUCK
vlfy4cny75s_00172.mp4,12,diving,51,True,vlfy4cny75s_00172.mp4,train,Back 35som NoTwis TUCK
vlfy4cny75s_00173.mp4,12,diving,144,True,vlfy4cny75s_00173.mp4,train,Back 35som NoTwis TUCK
xbQCwTHcGN8_00061.mp4,12,diving,93,True,xbQCwTHcGN8_00061.mp4,train,Back 35som NoTwis TUCK
xbQCwTHcGN8_00062.mp4,12,diving,156,True,xbQCwTHcGN8_00062.mp4,train,Back 35som NoTwis TUCK
xbQCwTHcGN8_00063.mp4,12,diving,132,True,xbQCwTHcGN8_00063.mp4,train,Back 35som NoTwis TUCK
xbQCwTHcGN8_00106.mp4,12,diving,54,True,xbQCwTHcGN8_00106.mp4,train,Back 35som NoTwis TUCK
xbQCwTHcGN8_00107.mp4,12,diving,149,True,xbQCwTHcGN8_00107.mp4,train,Back 35som NoTwis TUCK
xbQCwTHcGN8_00108.mp4,12,diving,85,True,xbQCwTHcGN8_00108.mp4,train,Back 35som NoTwis TUCK
zbAC7t15q3k_00070.mp4,12,diving,111,True,zbAC7t15q3k_00070.mp4,train,Back 35som NoTwis TUCK
zbAC7t15q3k_00071.mp4,12,diving,216,True,zbAC7t15q3k_00071.mp4,train,Back 35som NoTwis TUCK
zbAC7t15q3k_00072.mp4,12,diving,134,True,zbAC7t15q3k_00072.mp4,train,Back 35som NoTwis TUCK
LNMISxO35S0_00076.mp4,13,diving,238,True,LNMISxO35S0_00076.mp4,train,Back 3som NoTwis PIKE
LNMISxO35S0_00077.mp4,13,diving,111,True,LNMISxO35S0_00077.mp4,train,Back 3som NoTwis PIKE
LNMISxO35S0_00078.mp4,13,diving,174,True,LNMISxO35S0_00078.mp4,train,Back 3som NoTwis PIKE
LNMISxO35S0_00203.mp4,13,diving,70,True,LNMISxO35S0_00203.mp4,train,Back 3som NoTwis PIKE
LNMISxO35S0_00204.mp4,13,diving,113,True,LNMISxO35S0_00204.mp4,train,Back 3som NoTwis PIKE
Q--70-ELqLw_00121.mp4,13,diving,184,True,Q--70-ELqLw_00121.mp4,train,Back 3som NoTwis PIKE
Q--70-ELqLw_00122.mp4,13,diving,196,True,Q--70-ELqLw_00122.mp4,train,Back 3som NoTwis PIKE
Q--70-ELqLw_00123.mp4,13,diving,61,True,Q--70-ELqLw_00123.mp4,train,Back 3som NoTwis PIKE
Q--70-ELqLw_00124.mp4,13,diving,117,True,Q--70-ELqLw_00124.mp4,train,Back 3som NoTwis PIKE
Q--70-ELqLw_00125.mp4,13,diving,139,True,Q--70-ELqLw_00125.mp4,train,Back 3som NoTwis PIKE
Q--70-ELqLw_00128.mp4,13,diving,64,True,Q--70-ELqLw_00128.mp4,train,Back 3som NoTwis PIKE
Q--70-ELqLw_00129.mp4,13,diving,120,True,Q--70-ELqLw_00129.mp4,train,Back 3som NoTwis PIKE
Q--70-ELqLw_00130.mp4,13,diving,157,True,Q--70-ELqLw_00130.mp4,train,Back 3som NoTwis PIKE
V5parOfpuEQ_00086.mp4,13,diving,71,True,V5parOfpuEQ_00086.mp4,train,Back 3som NoTwis PIKE
V5parOfpuEQ_00087.mp4,13,diving,163,True,V5parOfpuEQ_00087.mp4,train,Back 3som NoTwis PIKE
V5parOfpuEQ_00088.mp4,13,diving,109,True,V5parOfpuEQ_00088.mp4,train,Back 3som NoTwis PIKE
V5parOfpuEQ_00098.mp4,13,diving,70,True,V5parOfpuEQ_00098.mp4,train,Back 3som NoTwis PIKE
V5parOfpuEQ_00099.mp4,13,diving,171,True,V5parOfpuEQ_00099.mp4,train,Back 3som NoTwis PIKE
V5parOfpuEQ_00100.mp4,13,diving,363,True,V5parOfpuEQ_00100.mp4,train,Back 3som NoTwis PIKE
V5parOfpuEQ_00133.mp4,13,diving,97,True,V5parOfpuEQ_00133.mp4,train,Back 3som NoTwis PIKE
V5parOfpuEQ_00134.mp4,13,diving,178,True,V5parOfpuEQ_00134.mp4,train,Back 3som NoTwis PIKE
V5parOfpuEQ_00135.mp4,13,diving,262,True,V5parOfpuEQ_00135.mp4,train,Back 3som NoTwis PIKE
V5parOfpuEQ_00212.mp4,13,diving,71,True,V5parOfpuEQ_00212.mp4,train,Back 3som NoTwis PIKE
Y4ARBzok9aU_00066.mp4,13,diving,98,True,Y4ARBzok9aU_00066.mp4,train,Back 3som NoTwis PIKE
Y4ARBzok9aU_00067.mp4,13,diving,306,True,Y4ARBzok9aU_00067.mp4,train,Back 3som NoTwis PIKE
Y4ARBzok9aU_00080.mp4,13,diving,106,True,Y4ARBzok9aU_00080.mp4,train,Back 3som NoTwis PIKE
Y4ARBzok9aU_00081.mp4,13,diving,156,True,Y4ARBzok9aU_00081.mp4,train,Back 3som NoTwis PIKE
Y4ARBzok9aU_00082.mp4,13,diving,101,True,Y4ARBzok9aU_00082.mp4,train,Back 3som NoTwis PIKE
Y4ARBzok9aU_00089.mp4,13,diving,168,True,Y4ARBzok9aU_00089.mp4,train,Back 3som NoTwis PIKE
Y4ARBzok9aU_00090.mp4,13,diving,161,True,Y4ARBzok9aU_00090.mp4,train,Back 3som NoTwis PIKE
Y4ARBzok9aU_00091.mp4,13,diving,202,True,Y4ARBzok9aU_00091.mp4,train,Back 3som NoTwis PIKE
cYkUl8MrXgA_00154.mp4,13,diving,75,True,cYkUl8MrXgA_00154.mp4,train,Back 3som NoTwis PIKE
cYkUl8MrXgA_00155.mp4,13,diving,265,True,cYkUl8MrXgA_00155.mp4,train,Back 3som NoTwis PIKE
cYkUl8MrXgA_00156.mp4,13,diving,110,True,cYkUl8MrXgA_00156.mp4,train,Back 3som NoTwis PIKE
cYkUl8MrXgA_00235.mp4,13,diving,165,True,cYkUl8MrXgA_00235.mp4,train,Back 3som NoTwis PIKE
cYkUl8MrXgA_00236.mp4,13,diving,123,True,cYkUl8MrXgA_00236.mp4,train,Back 3som NoTwis PIKE
cYkUl8MrXgA_00244.mp4,13,diving,134,True,cYkUl8MrXgA_00244.mp4,train,Back 3som NoTwis PIKE
cYkUl8MrXgA_00245.mp4,13,diving,163,True,cYkUl8MrXgA_00245.mp4,train,Back 3som NoTwis PIKE
cYkUl8MrXgA_00246.mp4,13,diving,141,True,cYkUl8MrXgA_00246.mp4,train,Back 3som NoTwis PIKE
cYkUl8MrXgA_00249.mp4,13,diving,231,True,cYkUl8MrXgA_00249.mp4,train,Back 3som NoTwis PIKE
cYkUl8MrXgA_00250.mp4,13,diving,149,True,cYkUl8MrXgA_00250.mp4,train,Back 3som NoTwis PIKE
cYkUl8MrXgA_00251.mp4,13,diving,122,True,cYkUl8MrXgA_00251.mp4,train,Back 3som NoTwis PIKE
cYkUl8MrXgA_00354.mp4,13,diving,91,True,cYkUl8MrXgA_00354.mp4,train,Back 3som NoTwis PIKE
cYkUl8MrXgA_00355.mp4,13,diving,226,True,cYkUl8MrXgA_00355.mp4,train,Back 3som NoTwis PIKE
3N1kUtqJ25A_00208.mp4,14,diving,175,True,3N1kUtqJ25A_00208.mp4,train,Back 3som NoTwis TUCK
3N1kUtqJ25A_00210.mp4,14,diving,292,True,3N1kUtqJ25A_00210.mp4,train,Back 3som NoTwis TUCK
D6zILEKIJbk_00106.mp4,14,diving,74,True,D6zILEKIJbk_00106.mp4,train,Back 3som NoTwis TUCK
D6zILEKIJbk_00107.mp4,14,diving,192,True,D6zILEKIJbk_00107.mp4,train,Back 3som NoTwis TUCK
D6zILEKIJbk_00108.mp4,14,diving,100,True,D6zILEKIJbk_00108.mp4,train,Back 3som NoTwis TUCK
D6zILEKIJbk_00162.mp4,14,diving,179,True,D6zILEKIJbk_00162.mp4,train,Back 3som NoTwis TUCK
D6zILEKIJbk_00163.mp4,14,diving,166,True,D6zILEKIJbk_00163.mp4,train,Back 3som NoTwis TUCK
D6zILEKIJbk_00180.mp4,14,diving,79,True,D6zILEKIJbk_00180.mp4,train,Back 3som NoTwis TUCK
D6zILEKIJbk_00181.mp4,14,diving,183,True,D6zILEKIJbk_00181.mp4,train,Back 3som NoTwis TUCK
D6zILEKIJbk_00184.mp4,14,diving,144,True,D6zILEKIJbk_00184.mp4,train,Back 3som NoTwis TUCK
D6zILEKIJbk_00185.mp4,14,diving,188,True,D6zILEKIJbk_00185.mp4,train,Back 3som NoTwis TUCK
D6zILEKIJbk_00186.mp4,14,diving,116,True,D6zILEKIJbk_00186.mp4,train,Back 3som NoTwis TUCK
LNMISxO35S0_00094.mp4,14,diving,277,True,LNMISxO35S0_00094.mp4,train,Back 3som NoTwis TUCK
LNMISxO35S0_00095.mp4,14,diving,129,True,LNMISxO35S0_00095.mp4,train,Back 3som NoTwis TUCK
LNMISxO35S0_00096.mp4,14,diving,157,True,LNMISxO35S0_00096.mp4,train,Back 3som NoTwis TUCK
LNMISxO35S0_00133.mp4,14,diving,161,True,LNMISxO35S0_00133.mp4,train,Back 3som NoTwis TUCK
LNMISxO35S0_00134.mp4,14,diving,130,True,LNMISxO35S0_00134.mp4,train,Back 3som NoTwis TUCK
LNMISxO35S0_00135.mp4,14,diving,159,True,LNMISxO35S0_00135.mp4,train,Back 3som NoTwis TUCK
LNMISxO35S0_00150.mp4,14,diving,299,True,LNMISxO35S0_00150.mp4,train,Back 3som NoTwis TUCK
LNMISxO35S0_00151.mp4,14,diving,123,True,LNMISxO35S0_00151.mp4,train,Back 3som NoTwis TUCK
LNMISxO35S0_00152.mp4,14,diving,202,True,LNMISxO35S0_00152.mp4,train,Back 3som NoTwis TUCK
LNMISxO35S0_00205.mp4,14,diving,173,True,LNMISxO35S0_00205.mp4,train,Back 3som NoTwis TUCK
LNMISxO35S0_00222.mp4,14,diving,106,True,LNMISxO35S0_00222.mp4,train,Back 3som NoTwis TUCK
LNMISxO35S0_00223.mp4,14,diving,138,True,LNMISxO35S0_00223.mp4,train,Back 3som NoTwis TUCK
LNMISxO35S0_00224.mp4,14,diving,172,True,LNMISxO35S0_00224.mp4,train,Back 3som NoTwis TUCK
OFxuiqI5G44_00117.mp4,14,diving,111,True,OFxuiqI5G44_00117.mp4,train,Back 3som NoTwis TUCK
OFxuiqI5G44_00118.mp4,14,diving,234,True,OFxuiqI5G44_00118.mp4,train,Back 3som NoTwis TUCK
OFxuiqI5G44_00119.mp4,14,diving,246,True,OFxuiqI5G44_00119.mp4,train,Back 3som NoTwis TUCK
